bref_id,season,team,g,mp,ws
garcifr01,2013,HOU,24,483,1.1
garcifr01,2013,SAC,40,710,0.6
garcifr01,2013,TOT,58,1029,1.3
garcifr01,2014,HOU,57,1105,1.8
garcifr01,2015,HOU,14,200,-0.2
garinpa01,2017,ORL,5,43,-0.2
garlada01,2020,CLE,59,1824,-1.3
garlada01,2021,CLE,54,1790,1.2
garneke01,2010,BOS,92,2826,9.7
garneke01,2011,BOS,80,2548,9.8
garneke01,2012,BOS,80,2601,9.2
garneke01,2013,BOS,74,2234,6.199999999999999
garneke01,2014,BRK,66,1359,1.7999999999999998
garneke01,2015,BRK,42,854,1.6
garneke01,2015,MIN,5,98,0.3
garneke01,2015,TOT,47,952,1.9
garneke01,2016,MIN,38,556,1.1
garrebi01,2019,NYK,4,63,0
garredi02,2013,PHO,19,149,-0.2
garredi02,2014,UTA,71,1048,-0.8
gasolma01,2010,MEM,69,2469,8.4
gasolma01,2011,MEM,94,3105,9.6
gasolma01,2012,MEM,72,2631,9.299999999999999
gasolma01,2013,MEM,95,3405,13.6
gasolma01,2014,MEM,66,2269,6
gasolma01,2015,MEM,92,3103,11.6
gasolma01,2016,MEM,52,1791,3.7
gasolma01,2017,MEM,80,2771,8.1
gasolma01,2018,MEM,73,2408,4
gasolma01,2019,MEM,53,1788,3.9
gasolma01,2019,TOR,50,1383,4.4
gasolma01,2019,TOT,79,2436,6
gasolma01,2020,TOR,55,1389,3.2
gasolma01,2021,LAL,57,1080,3.1999999999999997
gasolpa01,2010,LAL,88,3316,15.3
gasolpa01,2011,LAL,92,3395,15.6
gasolpa01,2012,LAL,77,2874,9.100000000000001
gasolpa01,2013,LAL,53,1801,3.7
gasolpa01,2014,LAL,60,1884,3
gasolpa01,2015,CHI,88,2998,11.5
gasolpa01,2016,CHI,72,2291,7.1
gasolpa01,2017,SAS,80,1992,7.1000000000000005
gasolpa01,2018,SAS,82,1902,6.2
gasolpa01,2019,MIL,3,30,0
gasolpa01,2019,SAS,27,330,1.1
gasolpa01,2019,TOT,30,360,1.1
gayru01,2010,MEM,80,3175,6.4
gayru01,2011,MEM,54,2152,5.5
gayru01,2012,MEM,72,2701,6.5
gayru01,2013,MEM,42,1541,2.4
gayru01,2013,TOR,33,1146,1.6
gayru01,2013,TOT,75,2687,4
gayru01,2014,SAC,55,1892,4.5
gayru01,2014,TOR,18,639,0.3
gayru01,2014,TOT,73,2531,4.8
gayru01,2015,SAC,68,2408,6.1
gayru01,2016,SAC,70,2379,3.8
gayru01,2017,SAC,30,1013,1.8
gayru01,2018,SAS,62,1391,3.1
gayru01,2019,SAS,76,2021,4.6000000000000005
gayru01,2020,SAS,67,1461,2.1
gayru01,2021,SAS,63,1358,1.7
gbinimi01,2017,DET,9,32,-0.1
geeal01,2010,WAS,11,182,0.4
geeal01,2011,CLE,40,973,1
geeal01,2011,SAS,5,18,-0.1
geeal01,2011,TOT,56,1118,1
geeal01,2011,WAS,11,127,0.1
geeal01,2012,CLE,63,1827,2.4
geeal01,2013,CLE,82,2541,1.9
geeal01,2014,CLE,65,1020,0.9
geeal01,2015,DEN,39,511,1.1
geeal01,2015,POR,16,154,0.1
geeal01,2015,TOT,54,662,1.2
geeal01,2016,NOP,73,1632,1.9
geeal01,2017,DEN,13,89,-0.1
gelabmi01,2013,MIN,36,644,1.5
georgde01,2010,GSW,45,761,1.3
georgma01,2017,ORL,5,48,0.1
georgma01,2018,MIN,44,227,0.2
georgpa01,2011,IND,66,1398,2.4
georgpa01,2012,IND,77,2329,6.8
georgpa01,2013,IND,98,3752,10.9
georgpa01,2014,IND,99,3679,13.5
georgpa01,2015,IND,6,91,0
georgpa01,2016,IND,88,3094,10.799999999999999
georgpa01,2017,IND,79,2861,7.6
georgpa01,2018,OKC,85,3142,9.1
georgpa01,2019,OKC,82,3045,12.4
georgpa01,2020,LAC,61,1898,5.3999999999999995
georgpa01,2021,LAC,72,2556,7.3
gibsoda01,2010,CLE,61,1091,2.6
gibsoda01,2011,CLE,67,1865,2.4
gibsoda01,2012,CLE,35,916,0.5
gibsoda01,2013,CLE,46,919,0.5
gibsojo01,2017,DAL,17,231,-0.1
gibsojo01,2018,BOS,4,40,0.2
gibsota01,2010,CHI,87,2349,4.7
gibsota01,2011,CHI,96,2026,6.1000000000000005
gibsota01,2012,CHI,69,1421,5.1
gibsota01,2013,CHI,77,1665,3.5999999999999996
gibsota01,2014,CHI,87,2505,6.4
gibsota01,2015,CHI,74,1968,5.6
gibsota01,2016,CHI,73,1936,5.4
gibsota01,2017,CHI,55,1502,3.3
gibsota01,2017,OKC,28,605,0.9
gibsota01,2017,TOT,78,1989,4
gibsota01,2018,MIN,87,2849,7.3
gibsota01,2019,MIN,70,1686,5.1
gibsota01,2020,NYK,62,1025,2.6
gibsota01,2021,NYK,50,1074,4.3
giddejr01,2010,BOS,21,99,0
giddejr01,2010,NYK,11,140,0.1
giddejr01,2010,TOT,32,239,0.1
gildetr01,2010,MEM,2,5,0
gilesha01,2019,SAC,58,820,1
gilesha01,2020,SAC,46,667,1.6
gilesha01,2021,POR,39,352,0.4
gilgesh01,2019,LAC,88,2347,3.5999999999999996
gilgesh01,2020,OKC,77,2707,6.699999999999999
gilgesh01,2021,OKC,35,1180,3.5
gillan01,2021,WAS,30,251,0.5
gillefr01,2021,TOR,20,392,0.9
ginobma01,2010,SAS,85,2502,10.799999999999999
ginobma01,2011,SAS,85,2600,10.5
ginobma01,2012,SAS,48,1182,5.2
ginobma01,2013,SAS,81,1953,5.8
ginobma01,2014,SAS,91,2136,7.9
ginobma01,2015,SAS,77,1718,4
ginobma01,2016,SAS,68,1326,4.6
ginobma01,2017,SAS,85,1575,3.5
ginobma01,2018,SAS,70,1406,2.4000000000000004
gladnmi01,2012,GSW,18,224,0.2
gladnmi01,2012,MIA,8,28,0
gladnmi01,2012,TOT,26,252,0.2
goberru01,2014,UTA,45,434,0.4
goberru01,2015,UTA,82,2158,9.3
goberru01,2016,UTA,61,1932,6.4
goberru01,2017,UTA,90,2990,15.200000000000001
goberru01,2018,UTA,67,2199,9.6
goberru01,2019,UTA,86,2729,15
goberru01,2020,UTA,75,2603,11.6
goberru01,2021,UTA,82,2563,12.8
gomesry01,2010,MIN,76,2210,2.4
gomesry01,2011,LAC,76,2095,2.5
gomesry01,2012,LAC,32,425,-0.2
gomesry01,2014,OKC,5,34,0
goodedr01,2010,DAL,46,1030,2.7
goodedr01,2010,LAC,24,725,1.7
goodedr01,2010,TOT,70,1755,4.4
goodedr01,2011,MIL,35,860,1.8
goodedr01,2012,MIL,56,1469,3.6
goodedr01,2013,MIL,16,151,-0.1
goodedr01,2014,WAS,32,541,1.7
goodedr01,2015,WAS,61,1042,2
goodedr01,2016,WAS,30,305,0
goodwar01,2014,PHO,52,533,0.2
goodwar01,2015,PHO,41,535,0.2
goodwar01,2016,PHO,57,1114,0.1
goodwar01,2017,BRK,12,184,0.5
goodwar01,2017,NOP,3,30,0.2
goodwar01,2017,TOT,15,214,0.7
goodwbr01,2019,DEN,16,57,0
goodwbr01,2020,ATL,34,430,0.1
goodwbr01,2021,ATL,47,620,0.2
gordoaa01,2015,ORL,47,797,1
gordoaa01,2016,ORL,78,1863,5.4
gordoaa01,2017,ORL,80,2298,3.7
gordoaa01,2018,ORL,58,1909,2.9
gordoaa01,2019,ORL,83,2797,5.3
gordoaa01,2020,ORL,62,2017,3.7
gordoaa01,2021,DEN,35,947,1.3
gordoaa01,2021,ORL,25,736,0.6
gordoaa01,2021,TOT,50,1384,1.9
gordobe01,2010,DET,62,1730,2.1
gordobe01,2011,DET,82,2131,1.7
gordobe01,2012,DET,52,1398,1.7
gordobe01,2013,CHO,75,1560,-0.6
gordobe01,2014,CHO,19,279,-0.3
gordobe01,2015,ORL,56,790,0.3
gordodr01,2015,PHI,9,71,-0.1
gordoer01,2010,LAC,62,2229,3.2
gordoer01,2011,LAC,56,2112,5.3
gordoer01,2012,NOP,9,310,0.7
gordoer01,2013,NOP,42,1264,1.1
gordoer01,2014,NOP,64,2057,2.5
gordoer01,2015,NOP,65,2161,2.9
gordoer01,2016,NOP,45,1481,2.1
gordoer01,2017,HOU,86,2681,4.3
gordoer01,2018,HOU,86,2703,5.3
gordoer01,2019,HOU,79,2568,3.2
gordoer01,2020,HOU,48,1426,0.9
gordoer01,2021,HOU,27,789,0.8
gortama01,2010,ORL,95,1300,4.5
gortama01,2011,ORL,25,396,1.3
gortama01,2011,PHO,55,1636,5.1
gortama01,2011,TOT,80,2032,6.4
gortama01,2012,PHO,66,2114,7.6
gortama01,2013,PHO,61,1876,3.4
gortama01,2014,WAS,92,3037,9.1
gortama01,2015,WAS,92,2760,9.9
gortama01,2016,WAS,75,2256,7.3
gortama01,2017,WAS,95,2965,7.7
gortama01,2018,WAS,88,2235,5.1000000000000005
gortama01,2019,LAC,47,751,1.4
goudean01,2012,LAL,44,429,0.1
goudean01,2013,LAL,4,86,-0.1
goudean01,2016,HOU,10,61,-0.1
grahade01,2019,CHO,46,676,0.5
grahade01,2020,CHO,63,2211,3.4
grahade01,2021,CHO,55,1659,3.4
grahajo01,2010,DEN,67,788,1.2000000000000002
grahajo01,2011,CLE,39,586,0
grahast01,2010,CHO,72,809,1.5
grahast01,2011,BRK,59,959,-0.3
grahatr01,2017,CHO,27,189,0.4
grahatr01,2018,CHO,63,1050,1.8
grahatr01,2019,BRK,40,794,0.4
grahatr01,2020,ATL,22,266,0.1
grahatr01,2020,MIN,33,663,0.1
grahatr01,2020,TOT,55,929,0.2
grangda01,2010,IND,62,2278,6.2
grangda01,2011,IND,84,2946,7.5
grangda01,2012,IND,73,2482,7.4
grangda01,2013,IND,5,74,-0.1
grangda01,2014,IND,29,653,1
grangda01,2014,LAC,25,328,0.19999999999999998
grangda01,2014,TOT,41,847,1.3
grangda01,2015,MIA,30,613,0.6
grantdo01,2019,OKC,3,2,0
grantje01,2015,PHI,65,1377,0.5
grantje01,2016,PHI,77,2066,2.1
grantje01,2017,OKC,83,1601,3.3
grantje01,2017,PHI,2,41,-0.1
grantje01,2017,TOT,80,1531,2.9
grantje01,2018,OKC,87,1780,5.6000000000000005
grantje01,2019,OKC,85,2788,7.7
grantje01,2020,DEN,90,2545,4.9
grantje01,2021,DET,54,1829,3.2
grantje02,2016,NYK,76,1265,0.8
grantje02,2017,CHI,68,1080,2.2
grantje02,2018,CHI,74,1686,3.3
grantje02,2019,ORL,63,953,1.5999999999999999
grantje02,2020,WAS,6,80,0
grayaa01,2010,CHI,8,50,0
grayaa01,2010,NOP,24,261,0.9
grayaa01,2010,TOT,32,311,0.9
grayaa01,2011,NOP,47,618,1.2000000000000002
grayaa01,2012,TOR,49,813,1.4
grayaa01,2013,TOR,42,513,0.5
grayaa01,2014,SAC,33,335,0.1
grayaa01,2014,TOR,4,20,0
grayaa01,2014,TOT,37,355,0.1
grayjo01,2018,PHO,5,86,-0.2
grayjo01,2020,NOP,2,23,-0.1
greenda02,2010,CLE,20,115,0.2
greenda02,2011,SAS,12,99,0.1
greenda02,2012,SAS,80,1811,4.9
greenda02,2013,SAS,101,2870,8
greenda02,2014,SAS,91,2180,6.1
greenda02,2015,SAS,88,2516,8
greenda02,2016,SAS,89,2329,5.1000000000000005
greenda02,2017,SAS,84,2243,3.9
greenda02,2018,SAS,75,1894,2.6999999999999997
greenda02,2019,TOR,104,2900,6.7
greenda02,2020,LAL,89,2212,4.2
greenda02,2021,PHI,77,2133,5.199999999999999
greendo01,2010,SAC,76,1630,1.5
greendo01,2011,SAC,69,1127,0.5
greendo01,2012,SAC,53,777,0.7
greendr01,2013,GSW,91,1284,1.2
greendr01,2014,GSW,89,2025,5
greendr01,2015,GSW,100,3274,11.1
greendr01,2016,GSW,104,3687,14.2
greendr01,2017,GSW,93,3064,10.6
greendr01,2018,GSW,91,3106,8.899999999999999
greendr01,2019,GSW,88,2916,6.3
greendr01,2020,GSW,43,1222,1.1
greendr01,2021,GSW,63,1982,4.6
greener01,2015,DEN,43,410,0
greener01,2016,DEN,3,7,0
greener01,2016,TOT,9,42,0.1
greener01,2016,UTA,6,35,0.1
greenge01,2012,BRK,31,781,1.2
greenge01,2013,IND,69,1185,1.5
greenge01,2014,PHO,82,2330,6.1
greenge01,2015,PHO,74,1446,1.9
greenge01,2016,MIA,81,1667,1.7
greenge01,2017,BOS,60,730,0.8999999999999999
greenge01,2018,HOU,58,1201,2.4
greenge01,2019,HOU,84,1570,1.9
greenja01,2015,MEM,25,147,0.4
greenja01,2015,SAS,4,25,0
greenja01,2015,TOT,24,164,0.4
greenja01,2016,MEM,82,1518,2.7
greenja01,2017,MEM,83,2219,5.8
greenja01,2018,MEM,55,1542,2.6
greenja01,2019,LAC,30,612,1.2000000000000002
greenja01,2019,MEM,41,900,1.8
greenja01,2019,TOT,65,1371,2.9
greenja01,2020,LAC,76,1529,3.8
greenja01,2021,DEN,68,1310,2.9
greenja02,2020,BOS,49,474,1.1
greenja02,2021,BOS,25,345,0.8
greenja02,2021,CHI,16,128,0.3
greenja02,2021,TOT,41,473,1.1
greenje02,2010,OKC,88,3267,6.8
greenje02,2011,BOS,35,785,1.7
greenje02,2011,OKC,49,1815,3.3
greenje02,2011,TOT,75,2427,4.8
greenje02,2013,BOS,87,2510,5.3
greenje02,2014,BOS,82,2805,3.3
greenje02,2015,BOS,33,1093,2
greenje02,2015,MEM,56,1659,2.9
greenje02,2015,TOT,78,2454,5.2
greenje02,2016,LAC,33,868,1.3
greenje02,2016,MEM,53,1544,2.2
greenje02,2016,TOT,80,2253,3.1
greenje02,2017,ORL,69,1534,0.7
greenje02,2018,CLE,100,2351,4.5
greenje02,2019,WAS,77,2097,3.6
greenje02,2020,HOU,30,748,2.3
greenje02,2020,TOT,48,960,2.1
greenje02,2020,UTA,30,553,0.5
greenje02,2021,BRK,74,1983,4.6
greenjo02,2021,DAL,40,449,0.5
greenor01,2011,BRK,3,5,0
greenwi01,2010,PHI,73,1553,2.2
greenwi01,2011,NOP,83,1758,1.6
greenwi01,2012,ATL,58,985,2.5
greenwi01,2013,LAC,75,1208,2.6
greenwi01,2014,LAC,60,888,0.5
greenwi01,2015,ORL,52,951,-0.1
griffbl01,2011,LAC,82,3112,9.8
griffbl01,2012,LAC,77,2785,10.2
griffbl01,2013,LAC,86,2756,10.7
griffbl01,2014,LAC,93,3341,13.6
griffbl01,2015,LAC,81,2913,11.1
griffbl01,2016,LAC,39,1297,4
griffbl01,2017,LAC,64,2175,7.9
griffbl01,2018,DET,25,831,1.9
griffbl01,2018,LAC,33,1139,3
griffbl01,2018,TOT,58,1970,4.9
griffbl01,2019,DET,77,2680,8.1
griffbl01,2020,DET,18,512,-0.1
griffbl01,2021,BRK,38,878,2.9
griffbl01,2021,DET,20,626,0.3
griffbl01,2021,TOT,46,1186,2
griffta01,2010,PHO,8,32,0
gudurma01,2020,MEM,44,484,0.1
gutiejo01,2014,BRK,17,247,0.2
gutiejo01,2015,BRK,10,44,0.1
gutiejo01,2015,MIL,11,143,0.3
gutiejo01,2015,TOT,20,175,0.3
gutiejo01,2016,CHO,15,75,0.19999999999999998
guyky01,2020,SAC,3,10,0
guyky01,2021,SAC,31,235,-0.1
hachiru01,2020,WAS,48,1444,1.8
hachiru01,2021,WAS,62,1970,2.4
haddaha01,2010,MEM,36,240,0
haddaha01,2011,MEM,40,199,0.6
haddaha01,2012,MEM,39,227,0.7
haddaha01,2013,MEM,13,87,0.1
haddaha01,2013,PHO,17,235,0
haddaha01,2013,TOT,30,322,0.1
haganas01,2021,MIN,2,4,0
hairsma01,2010,SAS,47,317,0.7
hairspj02,2015,CHO,45,687,0.3
hairspj02,2016,CHO,48,938,0.9
hairspj02,2016,MEM,20,397,-0.4
hairspj02,2016,TOT,66,1313,0.6
haislma01,2010,SAS,10,44,0.1
halibty01,2021,SAC,58,1746,3.5
hallde01,2020,OKC,11,81,-0.2
halldo01,2020,BRK,8,105,0.3
halldo01,2020,DET,4,48,0.1
halldo01,2020,TOT,9,133,0.4
halldo01,2021,ORL,13,179,0.8
halljo01,2021,OKC,21,336,-0.9
hamilda02,2018,OKC,6,28,0.1
hamilda02,2019,ATL,19,204,-0.1
hamiljo02,2012,DEN,28,263,0.3
hamiljo02,2013,DEN,41,399,0.8
hamiljo02,2014,DEN,39,670,1
hamiljo02,2014,HOU,21,349,0.6
hamiljo02,2014,TOT,60,1019,1.6
hamiljo02,2015,LAC,14,122,0.1
hamiljo02,2016,NOP,11,304,0.2
hamilju01,2014,CHO,1,4,0
hamilju01,2014,MIA,7,68,0.1
hamilju01,2014,TOT,8,72,0.1
hamilju01,2015,MIA,24,289,0.4
hamilju01,2015,MIN,17,423,1.1
hamilju01,2015,TOT,41,712,1.5
hamilju01,2017,BRK,64,1177,2.1
hamilri01,2010,DET,46,1552,1.4
hamilri01,2011,DET,55,1498,1.8
hamilri01,2012,CHI,34,868,1.7000000000000002
hamilri01,2013,CHI,54,1156,0.30000000000000004
hammoaj01,2017,DAL,22,163,0
hamptrj01,2021,DEN,25,233,0.1
hamptrj01,2021,ORL,26,655,0.2
hamptrj01,2021,TOT,51,888,0.4
hannadu01,2019,MEM,2,26,-0.1
hannadu01,2020,MEM,2,13,0
hansbbe01,2013,IND,34,222,0.1
hansbty01,2010,IND,29,511,0.7
hansbty01,2011,IND,75,1699,3.6999999999999997
hansbty01,2012,IND,77,1606,4
hansbty01,2013,IND,100,1607,4.800000000000001
hansbty01,2014,TOR,67,1007,3
hansbty01,2015,TOR,78,1106,3.4
hansbty01,2016,CHO,46,349,1
haranlu01,2011,BOS,28,241,0.4
haranlu01,2011,CLE,21,399,0.3
haranlu01,2011,TOT,49,640,0.6
haranlu01,2012,CLE,21,231,0.2
hardati02,2014,NYK,81,1875,3.1
hardati02,2015,NYK,70,1681,0.8
hardati02,2016,ATL,60,951,1.7999999999999998
hardati02,2017,ATL,85,2354,4.6
hardati02,2018,NYK,57,1885,2.6
hardati02,2019,DAL,19,558,0.4
hardati02,2019,NYK,46,1499,1.5
hardati02,2019,TOT,65,2057,1.8
hardati02,2020,DAL,77,2295,4.4
hardati02,2021,DAL,77,2247,4.3999999999999995
hardeja01,2010,OKC,82,1858,5
hardeja01,2011,OKC,99,2726,9.3
hardeja01,2012,OKC,82,2576,11.700000000000001
hardeja01,2013,HOU,84,3228,13.3
hardeja01,2014,HOU,79,3040,13.4
hardeja01,2015,HOU,98,3617,19.099999999999998
hardeja01,2016,HOU,87,3318,13.700000000000001
hardeja01,2017,HOU,92,3354,16.3
hardeja01,2018,HOU,89,3172,17.5
hardeja01,2019,HOU,89,3291,16.9
hardeja01,2020,HOU,80,2931,15.5
hardeja01,2021,BRK,45,1641,7.8
hardeja01,2021,HOU,8,290,1
hardeja01,2021,TOT,44,1609,7
harklma01,2013,ORL,76,1974,2.4
harklma01,2014,ORL,80,1950,2.8
harklma01,2015,ORL,45,674,0.3
harklma01,2016,POR,89,1729,3.1999999999999997
harklma01,2017,POR,81,2322,4.2
harklma01,2018,POR,61,1317,3.3000000000000003
harklma01,2019,POR,76,1803,4.2
harklma01,2020,LAC,50,1141,2.3
harklma01,2020,NYK,12,286,0.4
harklma01,2020,TOT,62,1427,2.7
harklma01,2021,MIA,11,124,0.1
harklma01,2021,SAC,26,648,0.5
harklma01,2021,TOT,37,772,0.6
harpeja01,2020,PHO,3,8,0
harpeja01,2021,NYK,8,16,-0.1
harpeju01,2012,ORL,15,89,-0.3
harpeju01,2016,DET,5,35,0
harpeju01,2017,PHI,3,31,-0.1
harrejo01,2012,NYK,41,565,1.4
harrejo01,2013,MIA,6,31,0
harrejo01,2014,DET,32,317,0.7
harremo01,2016,HOU,41,391,0.9
harremo01,2017,HOU,63,1085,4.1
harremo01,2018,LAC,76,1293,5.5
harremo01,2019,LAC,88,2316,9.299999999999999
harremo01,2020,LAC,76,1992,7.6
harremo01,2021,LAL,73,1619,7.5
harriaa01,2016,CHO,23,100,0
harriaa01,2017,CHO,5,17,-0.1
harriaa01,2018,DAL,9,233,-0.1
harrial01,2010,NYK,72,2195,3.5
harrial01,2011,DEN,78,1735,2.2
harrial01,2012,DEN,71,1924,3.3000000000000003
harrial01,2013,ORL,10,119,0
harrial01,2014,WAS,41,570,0.4
harrian01,2017,MEM,78,1593,1.8
harrian01,2018,MEM,56,1326,1.7
harrian01,2019,CLE,10,144,-0.1
harrian01,2019,MEM,1,5,0
harrian01,2019,NOP,6,38,0
harrian01,2019,TOT,17,187,-0.1
harride01,2010,BRK,64,2221,2.7
harride01,2011,BRK,54,1724,3.4
harride01,2011,TOT,71,2254,4.2
harride01,2011,UTA,17,530,0.8
harride01,2012,UTA,67,1861,4.1000000000000005
harride01,2013,ATL,64,1646,3.4
harride01,2014,DAL,47,994,1.9000000000000001
harride01,2015,DAL,80,1759,4.2
harride01,2016,DAL,69,1401,2.5
harride01,2017,DAL,65,1087,2.2
harride01,2018,DAL,44,807,1.4
harride01,2018,DEN,27,533,1.1
harride01,2018,TOT,71,1340,2.5
harride01,2019,DAL,68,1071,1.5
harriel01,2014,LAL,2,11,0
harriga01,2015,DEN,55,719,-0.7
harriga01,2016,DEN,76,2439,4
harriga01,2017,DEN,57,1782,4.6
harriga01,2018,DEN,67,2304,5.5
harriga01,2019,DEN,71,2156,3.7
harriga01,2020,DEN,70,2159,1.9
harriga01,2021,DEN,19,581,0.8
harriga01,2021,ORL,20,499,0
harriga01,2021,TOT,39,1080,0.7
harrija01,2021,TOR,13,172,0.3
harrijo01,2015,CLE,57,509,0.2
harrijo01,2016,CLE,5,15,0
harrijo01,2017,BRK,52,1138,0.8
harrijo01,2018,BRK,78,1975,4
harrijo01,2019,BRK,81,2442,5.3
harrijo01,2020,BRK,71,2195,4.3
harrijo01,2021,BRK,81,2575,5.7
harrima01,2011,CLE,54,933,0
harrima01,2012,CLE,26,456,0.3
harrima01,2014,LAL,9,180,0
harrima01,2017,DAL,4,25,-0.2
harrimi01,2010,HOU,8,82,-0.1
harrimi01,2010,TOT,13,96,-0.1
harrimi01,2010,WAS,5,14,0.1
harrimi01,2011,HOU,4,16,0
harrimi01,2014,UTA,20,225,0.5
harrish01,2018,PHO,23,384,0.8
harrish01,2019,CHI,73,1430,1.4
harrish01,2020,CHI,43,484,1.5
harrish01,2021,DEN,26,317,0.2
harrish01,2021,TOT,34,333,0.2
harrish01,2021,UTA,17,56,0
harrite01,2012,MIA,26,328,0.2
harrite01,2013,MIA,7,29,0
harrite01,2013,NOP,13,108,-0.6
harrite01,2013,TOT,20,137,-0.6
harrito02,2012,MIL,42,479,0.9
harrito02,2013,MIL,28,325,0.5
harrito02,2013,ORL,27,974,1.9
harrito02,2013,TOT,55,1299,2.4
harrito02,2014,ORL,61,1850,4.1
harrito02,2015,ORL,68,2369,4.8
harrito02,2016,DET,31,1059,3.5
harrito02,2016,ORL,49,1610,3.3
harrito02,2016,TOT,76,2513,6.6
harrito02,2017,DET,82,2567,6.8
harrito02,2018,DET,48,1563,4.1
harrito02,2018,LAC,32,1105,2.6
harrito02,2018,TOT,80,2668,6.7
harrito02,2019,LAC,55,1903,5
harrito02,2019,PHI,39,1387,3.2
harrito02,2019,TOT,82,2847,7.1
harrito02,2020,PHI,76,2618,6.3
harrito02,2021,PHI,74,2452,8.299999999999999
harteis01,2019,HOU,30,223,0.6
harteis01,2020,HOU,23,266,1.1
harteis01,2021,CLE,16,287,0.9
harteis01,2021,DEN,30,272,0.7
harteis01,2021,TOT,46,559,1.6
hartja01,2010,MIN,1,5,0
hartja01,2010,NOP,4,17,0
hartja01,2010,TOT,5,22,0
hartjo01,2018,LAL,63,1461,3.4
hartjo01,2019,LAL,67,1715,2.1
hartjo01,2020,NOP,65,1755,3.1
hartjo01,2021,NOP,47,1349,2.7
hasleud01,2010,MIA,83,2319,6
hasleud01,2011,MIA,25,635,1.1
hasleud01,2012,MIA,86,2041,4.5
hasleud01,2013,MIA,97,1771,4.300000000000001
hasleud01,2014,MIA,62,822,1.4000000000000001
hasleud01,2015,MIA,62,995,1.4
hasleud01,2016,MIA,46,345,0.6000000000000001
hasleud01,2017,MIA,16,130,0.2
hasleud01,2018,MIA,14,72,-0.1
hasleud01,2019,MIA,10,74,-0.1
hasleud01,2020,MIA,4,44,0
hasleud01,2021,MIA,1,3,0
hassetr01,2010,BRK,52,1106,-0.1
hawessp01,2010,SAC,72,1904,2.1
hawessp01,2011,PHI,86,1816,2.3
hawessp01,2012,PHI,50,1252,3.5
hawessp01,2013,PHI,82,2233,4.5
hawessp01,2014,CLE,27,804,1.9
hawessp01,2014,PHI,53,1666,2.6
hawessp01,2014,TOT,80,2470,4.5
hawessp01,2015,LAC,81,1331,1.5
hawessp01,2016,CHO,62,1088,2
hawessp01,2017,CHO,35,626,1.1
hawessp01,2017,MIL,22,188,0.6
hawessp01,2017,TOT,54,797,1.7
hayesch01,2010,HOU,82,1773,3.6
hayesch01,2011,HOU,74,2079,6.3
hayesch01,2012,SAC,54,1039,0.6
hayesch01,2013,SAC,74,1209,1.5
hayesch01,2014,SAC,16,179,0.3
hayesch01,2014,TOR,50,613,1.1
hayesch01,2014,TOT,61,754,1.4
hayesch01,2015,TOR,29,255,0.5
hayesch01,2016,HOU,2,24,0
hayesja01,2010,BRK,45,1033,0.8
hayesja02,2020,NOP,64,1080,3.9
hayesja02,2021,NOP,60,964,3.5
hayeski01,2021,DET,26,670,-1.1
hayesni01,2018,LAL,2,11,0
hayesni01,2018,SAC,5,105,-0.1
hayesni01,2018,TOR,2,6,0
hayesni01,2018,TOT,9,122,-0.1
haywago01,2011,UTA,72,1218,1.2
haywago01,2012,UTA,70,2138,4.800000000000001
haywago01,2013,UTA,72,2104,5.4
haywago01,2014,UTA,77,2800,3.6
haywago01,2015,UTA,76,2618,8.7
haywago01,2016,UTA,80,2893,8.9
haywago01,2017,UTA,84,2927,11.6
haywago01,2018,BOS,1,5,0
haywago01,2019,BOS,81,2130,5.300000000000001
haywago01,2020,BOS,57,1897,5.9
haywago01,2021,CHO,44,1496,3.5
haywala01,2011,MIN,42,419,0.3
haywala01,2012,OKC,31,159,-0.1
haywala01,2013,MIN,4,31,0.1
haywobr01,2010,DAL,34,880,2.8000000000000003
haywobr01,2010,TOT,77,2355,6.7
haywobr01,2010,WAS,49,1614,4.5
haywobr01,2011,DAL,90,1606,3.5
haywobr01,2012,DAL,58,1207,2.7
haywobr01,2013,CHO,61,1162,0.1
haywobr01,2015,CLE,23,121,0
headlu01,2010,IND,47,813,0.6
headlu01,2011,SAC,36,586,0.9
hearnre01,2018,DET,3,7,0
hendege02,2010,CHO,43,355,0.4
hendege02,2011,CHO,68,1661,2.4
hendege02,2012,CHO,55,1831,1
hendege02,2013,CHO,68,2133,3.3
hendege02,2014,CHO,81,2580,3.5
hendege02,2015,CHO,80,2315,3.6
hendege02,2016,POR,83,1665,2.1
hendege02,2017,PHI,72,1667,2
henrymy01,2018,MEM,20,378,0.1
henryxa01,2011,MEM,38,527,0.2
henryxa01,2012,NOP,45,759,0.2
henryxa01,2013,NOP,50,625,0
henryxa01,2014,LAL,43,908,0.3
henryxa01,2015,LAL,9,86,-0.1
hensojo01,2013,MIL,67,860,1.7999999999999998
hensojo01,2014,MIL,70,1856,3.3
hensojo01,2015,MIL,73,1381,3.9
hensojo01,2016,MIL,57,960,2.3
hensojo01,2017,MIL,60,1135,2.7
hensojo01,2018,MIL,78,2044,5.1000000000000005
hensojo01,2019,MIL,14,188,0.6
hensojo01,2020,CLE,29,412,0.9
hensojo01,2020,DET,11,188,0.4
hensojo01,2020,TOT,40,600,1.4
hernade01,2020,TOR,6,28,0
hernaju01,2017,DEN,62,842,1.8
hernaju01,2018,DEN,25,277,0.4
hernaju01,2019,DEN,75,1373,3
hernaju01,2020,DEN,34,422,0.1
